screen_name,profile_image_url,location,created_time,text
正义广水,"https://tvax1.sinaimg.cn/crop.0.0.511.511.50/005Pm9Vfly8h8vi09f8ndj30e70e7dgb.jpg?KID=imgbed,tva&Expires=1686727885&ssig=2NpVAxmJDK",湖北 随州,Tue Jun 13 12:42:38  2023,@延安检察 @正义广水 【#依法惩治网暴#公开征求意见】为依法惩治网络暴力违法犯罪活动，最高法、最高检、公安部起草了《关于依法惩治网络暴力违法犯罪的指导意见（征求意见稿）》，现向社会公开征求意见。
正义广水,"https://tvax1.sinaimg.cn/crop.0.0.511.511.50/005Pm9Vfly8h8vi09f8ndj30e70e7dgb.jpg?KID=imgbed,tva&Expires=1686727885&ssig=2NpVAxmJDK",湖北 随州,Mon Jun 12 12:08:46  2023,@延安检察 @正义广水 【#依法惩治网暴#公开征求意见】为依法惩治网络暴力违法犯罪活动，最高法、最高检、公安部起草了《关于依法惩治网络暴力违法犯罪的指导意见（征求意见稿）》，现向社会公开征求意见。
成武县人民检察院,"https://tvax3.sinaimg.cn/crop.0.0.599.599.50/c3c37b73ly8h8w7usxy0mj20gn0gnwfo.jpg?KID=imgbed,tva&Expires=1686727885&ssig=1j5Z42DOfQ",山东,Mon Jun 12 22:42:15  2023,感谢互动，小编马上就到！（互动规则改变，单纯[话筒][话筒]不计入互动值，请老铁尽量以文字互动，如“关注”！感谢啦[心][心][心]）
鄞州检察,"https://tvax3.sinaimg.cn/crop.0.0.200.200.50/aacba524ly8h8w6t27q6rj205k05kq33.jpg?KID=imgbed,tva&Expires=1686727886&ssig=zM7R9akmRy",浙江 宁波,Sun Jun 11 21:01:00  2023,点赞
荆州市检察院,"https://tvax4.sinaimg.cn/crop.59.0.1080.1080.50/005AyYPqly8h910yj2joxj30xa0u0gpn.jpg?KID=imgbed,tva&Expires=1686727886&ssig=OQZM%2BOqKBy",湖北 荆州,Sun Jun 11 11:45:19  2023,【#依法惩治网暴#公开征求意见】@鄞州检察
通渭检察,"https://tvax3.sinaimg.cn/crop.0.0.1024.1024.50/005T9t2bly8h8wjq8xr9tj30sg0sgmzs.jpg?KID=imgbed,tva&Expires=1686727887&ssig=unYoTsRsvF",甘肃 定西,Sun Jun 11 10:08:02  2023,关注
黄骅检察,"https://tvax1.sinaimg.cn/crop.0.0.600.600.50/005Sbpdjly8h8vh5vgyidj30go0gowfo.jpg?KID=imgbed,tva&Expires=1686727887&ssig=ILJv3GERMZ",河北,Sun Jun 11 11:00:30  2023,关注@黄龙检察
成都发布,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/001F7zcply8h8vg78iejlj60e80e8aa602.jpg?KID=imgbed,tva&Expires=1686727888&ssig=OaZXfXtR5M",四川 成都,Sat Jun 10 13:46:46  2023,关注
荆州市检察院,"https://tvax4.sinaimg.cn/crop.59.0.1080.1080.50/005AyYPqly8h910yj2joxj30xa0u0gpn.jpg?KID=imgbed,tva&Expires=1686727889&ssig=g7X%2FKCGHek",湖北 荆州,Sat Jun 10 09:16:26  2023,【#依法惩治网暴#公开征求意见】@青白江司法
黄骅检察,"https://tvax1.sinaimg.cn/crop.0.0.600.600.50/005Sbpdjly8h8vh5vgyidj30go0gowfo.jpg?KID=imgbed,tva&Expires=1686727889&ssig=FfuTYnskBN",河北,Sat Jun 10 09:16:14  2023,【#依法惩治网暴#公开征求意见】
